Spieler,Verein,Liga,Liga (voll),Alter,Altersband,Fuß,Größe (cm),Minuten,PSV-99,Top-5 PSV-99,Speed Flag,Speed Score,Δ PSV-99,HSR P60BIP,Sprint P60BIP,HI-Dist P60BIP,Expl.Acc BIP,BIP Score,BIP Level,Δ HSR BIP,HSR OTIP P30,Sprint OTIP P30,HI-Dist OTIP P30,Expl.Acc OTIP,OTIP Score,OTIP Pass,Δ HSR OTIP,Time→HSR (s),Time→HSR CoD (s),Time→Sprint (s),Time→505° (s),Burst Score,Δ T→HSR,Physical Score,IFI Raw,IFI Percentile,IFI Label,IFI Punkte,Box Threat,Dribbling,Finishing,Involvement,Passing Quality,Pressing,Providing Teammates,Run Quality,Pct_Box Threat,Pct_Dribbling,Pct_Finishing,Pct_Involvement,Pct_Passing Quality,Pct_Pressing,Pct_Providing Teammates,Pct_Run Quality,Lbl_Box Threat,Lbl_Dribbling,Lbl_Finishing,Lbl_Involvement,Lbl_Passing Quality,Lbl_Pressing,Lbl_Providing Teammates,Lbl_Run Quality,Final Total,Final Tier,Spielertyp,Transfer Score,Transferwert (€)
Denis Kramář,Prostějov,CZE 2,CZE - FNL,23,U23,Right,185.0,183,31.3,31.3,🔵 HIGH,3,1.85,1176.96,357.3,1534.27,4.84,4,🔼 HIGH,387.4,542.57,108.15,650.71,1.22,3,✅ YES,155.7,0.76,,1.4,2.53,0,0.1,14.5,0.163,0.584,AVERAGE,3,1.7019366508965572,0.5761802320570854,0.9285307179540498,-0.9521702511872064,-0.8808848267591884,0.2002678925668907,-0.184615233797762,-0.0867977450758331,0.975,0.74,0.817,0.129,0.16,0.673,0.41,0.459,ELITE,AVERAGE,STRONG,WEAK,WEAK,AVERAGE,BELOW,BELOW,17.5,🟢 TOP TARGET,Box-Threat,0.0578725414281485,200000.0
Kai Brosnan,Zemplín Michalovce,SVK,SVK - Niké Liga,24,24+,,,1182,29.65,31.24,🟠 MEDIUM,1,0.2,932.29,406.01,1338.29,2.56,4,🔼 HIGH,142.7,499.87,187.6,687.47,0.47,4,✅ YES,113.0,0.64,0.67,1.35,1.88,3,-0.02,13.5,0.466,0.799,STRONG,4,1.355418072352084,0.7528265244762671,-0.7645244862249331,0.3322286599215641,0.2619063294992836,-0.61967552731048,0.6356858859358567,1.7702987910080494,0.931,0.797,0.183,0.666,0.624,0.218,0.762,0.958,ELITE,STRONG,WEAK,AVERAGE,AVERAGE,WEAK,STRONG,ELITE,17.5,🟢 TOP TARGET,Tiefenläufer + Box,0.1280413719644613,
Tomasz Pieńko,Raków Częstochowa,POL 1,POL - Ekstraklasa,22,U23,Right,185.0,563,30.56,31.5,🟡 FAST,2,1.11,909.28,424.24,1333.52,2.81,4,🔼 HIGH,119.7,556.18,217.51,773.69,1.61,4,✅ YES,169.3,0.66,0.71,1.31,1.92,3,0.0,15.5,-0.117,0.372,BELOW,2,-0.2642702087071706,-0.4193668167808902,-0.8650639656123311,0.0074526884593958,-0.2299964620175002,0.8670899358345434,0.4774085290580752,-0.5129643175381173,0.356,0.298,0.125,0.526,0.416,0.871,0.71,0.261,BELOW,BELOW,WEAK,AVERAGE,BELOW,STRONG,AVERAGE,BELOW,17.5,🟢 TOP TARGET,Keins dominant,-0.154877267739875,2500000.0
Jakub Jendryka,Ruch Chorzów,POL 2,POL - I liga,20,U21,,,859,30.65,31.62,🟡 FAST,2,1.2,909.11,395.86,1304.97,2.18,4,🔼 HIGH,119.5,515.14,204.78,719.92,0.95,4,✅ YES,128.2,0.59,0.68,1.29,2.02,3,-0.07,15.5,-0.116,0.374,BELOW,2,-0.4111585064055107,-0.3237317461088322,-0.1021661342911873,-0.5339090061839865,-0.547746080355644,0.1827291181922923,0.9219115837406376,-0.1144549932244162,0.279,0.345,0.534,0.263,0.267,0.662,0.849,0.452,BELOW,BELOW,AVERAGE,BELOW,BELOW,AVERAGE,STRONG,BELOW,17.5,🟢 TOP TARGET,Keins dominant,-0.537774141720034,
Marcel Predenkiewicz,Arka Gdynia,POL 1,POL - Ekstraklasa,22,U23,Right,,155,30.87,30.87,🟡 FAST,2,1.42,1120.39,424.76,1545.15,4.81,4,🔼 HIGH,330.8,627.56,217.67,845.23,2.12,4,✅ YES,240.6,0.71,0.73,1.24,2.0,1,0.05,14.5,0.08,0.517,AVERAGE,3,0.0611309249346466,2.0143169583035268,-0.6085867776390894,-0.5376707559300548,-0.9455723629250734,-0.8220738088923912,0.088838032977134,1.393416098113763,0.519,0.98,0.323,0.261,0.14,0.151,0.532,0.906,AVERAGE,ELITE,BELOW,BELOW,WEAK,WEAK,AVERAGE,ELITE,17.5,🟢 TOP TARGET,Läufer + Dribbler,-0.0538147255768509,100000.0
Samuel Akere,Widzew Łódź,POL 1,POL - Ekstraklasa,22,U23,Right,,737,30.35,31.32,🟠 MEDIUM,1,0.9,907.91,350.45,1258.35,2.61,4,🔼 HIGH,118.3,481.43,130.12,611.55,1.02,4,✅ YES,94.5,0.58,0.64,1.13,1.99,3,-0.08,13.5,0.417,0.78,STRONG,4,-0.2957876919697669,0.6187636100561472,-0.5567188560724327,0.5148242860132903,0.5169630741540244,0.9249956831902688,0.6676496245101754,0.943770338644542,0.341,0.753,0.385,0.755,0.715,0.884,0.77,0.828,BELOW,STRONG,BELOW,STRONG,AVERAGE,STRONG,STRONG,STRONG,17.5,🟢 TOP TARGET,Keins dominant,0.4341504290996772,900000.0
Nikita Iosifov,Celje,SVN,SVN - 1. SNL,25,24+,Right,175.0,1627,30.72,32.48,🟡 FAST,2,1.27,674.56,342.56,1017.12,2.1,2,➡ MEDIUM,-115.0,361.19,141.54,502.73,0.59,3,✅ YES,-25.7,0.61,0.62,1.2,1.83,4,-0.05,12.5,0.946,0.966,ELITE,5,1.5533306442724548,0.9528539376430616,1.4468563961962415,-0.3749626353983563,0.2738998496406208,-0.1257558700160007,1.594128604713195,2.2500958956405213,0.96,0.857,0.907,0.334,0.626,0.488,0.944,0.982,ELITE,STRONG,ELITE,BELOW,AVERAGE,BELOW,ELITE,ELITE,17.5,🟢 TOP TARGET,Tiefenläufer + Box,0.8587294673971094,400000.0
Luis Palma,Lech Poznań,POL 1,POL - Ekstraklasa,26,24+,Right,179.0,621,30.21,31.3,🟠 MEDIUM,1,0.76,863.88,371.98,1235.86,2.12,4,🔼 HIGH,74.3,433.81,188.86,622.67,0.81,4,✅ YES,46.9,0.67,0.68,1.35,1.97,1,0.01,12.5,1.467,0.993,ELITE,5,0.9568021852132104,2.197876261625686,0.6615708640845085,1.6661157484526263,1.8017076004462915,0.6649755107678134,2.639161848065784,1.148308721146333,0.866,0.987,0.746,0.953,0.96,0.824,0.995,0.871,STRONG,ELITE,AVERAGE,ELITE,ELITE,STRONG,ELITE,STRONG,17.5,🟢 TOP TARGET,Läufer + Dribbler,1.35267810098552,3500000.0
Cezary Demianiuk,Pogoń Siedlce,POL 2,POL - I liga,34,24+,Right,180.0,1081,30.65,32.1,🟡 FAST,2,1.2,949.85,447.92,1397.76,2.21,4,🔼 HIGH,160.2,406.52,118.16,524.68,0.48,3,✅ YES,19.6,0.64,0.71,1.24,1.9,3,-0.02,14.0,0.05,0.505,AVERAGE,3,-0.0252249816230288,1.7375827738840008,-0.8149304968198557,-0.3928105809430202,-0.354112729385681,-0.2981326726145131,-0.1091590189936316,0.6532052860223435,0.47,0.964,0.152,0.325,0.363,0.379,0.446,0.755,BELOW,ELITE,WEAK,BELOW,BELOW,BELOW,BELOW,STRONG,17.0,🟢 TOP TARGET,Dribbler,-0.3798427370022663,100000.0
Leandro Sanca,Piast Gliwice,POL 1,POL - Ekstraklasa,26,24+,Right,184.0,1348,29.81,30.9,🟠 MEDIUM,1,0.36,805.32,308.26,1113.59,2.71,4,🔼 HIGH,15.7,393.1,145.06,538.17,0.97,4,✅ YES,6.2,0.65,0.66,1.32,1.95,2,-0.01,13.0,0.552,0.855,STRONG,4,0.1074555739180103,2.0244932865237986,0.3343886071426517,0.618084239065782,0.2406127150009484,0.4408878467935856,-0.2301301281204853,0.8792679844189708,0.55,0.982,0.664,0.78,0.617,0.766,0.392,0.809,AVERAGE,ELITE,AVERAGE,STRONG,AVERAGE,STRONG,BELOW,STRONG,17.0,🟢 TOP TARGET,Dribbler,0.4258502072353073,400000.0
Sacha Komljenovic,Baník Ostrava II,CZE 2,CZE - FNL,23,U23,Right,178.0,722,29.67,30.26,🟠 MEDIUM,1,0.22,970.17,347.17,1317.34,2.03,4,🔼 HIGH,180.6,447.46,141.57,589.03,1.05,4,✅ YES,60.5,0.61,0.66,1.44,2.14,2,-0.05,13.0,0.645,0.893,STRONG,4,1.2901196855733978,0.0144909017206591,1.1971161144807565,0.9540500319504126,-0.0930981730589002,0.8356558012792193,1.2056553290564107,-0.2402728339082908,0.924,0.488,0.873,0.871,0.466,0.866,0.902,0.388,ELITE,BELOW,STRONG,STRONG,BELOW,STRONG,ELITE,BELOW,17.0,🟢 TOP TARGET,Box-Threat,0.3139341675698169,125000.0
Soliu Afolabi,Slovan Liberec,CZE 1,CZE - First League,21,U21,,,1195,30.11,32.0,🟠 MEDIUM,1,0.66,1100.93,490.26,1591.19,3.81,4,🔼 HIGH,311.3,577.5,223.8,801.3,1.97,4,✅ YES,190.6,0.53,0.55,1.12,1.87,4,-0.13,14.0,0.356,0.741,AVERAGE,3,0.3679316371398638,0.5924845531912648,0.4345717315224505,-0.403335061397952,0.1021452018145765,0.5202059304349924,0.9195144161646795,0.3106814196835788,0.666,0.744,0.684,0.318,0.563,0.8,0.848,0.623,AVERAGE,AVERAGE,AVERAGE,BELOW,AVERAGE,STRONG,STRONG,AVERAGE,17.0,🟢 TOP TARGET,Keins dominant,0.3040774152573837,
Dani Vega,Polonia Warszawa,POL 2,POL - I liga,29,24+,Right,176.0,2209,30.03,32.04,🟠 MEDIUM,1,0.58,871.63,406.01,1277.64,3.35,4,🔼 HIGH,82.0,411.96,150.72,562.68,1.17,4,✅ YES,25.0,0.61,0.64,1.2,1.8,4,-0.05,14.0,0.317,0.706,AVERAGE,3,0.5611218769782187,1.5402001901913185,-2.380738039876496,-0.0155738967127257,1.027149943833154,0.3002550254628227,0.6225274237113423,0.8805841958499439,0.739,0.942,0.002,0.506,0.853,0.708,0.755,0.811,AVERAGE,ELITE,WEAK,AVERAGE,STRONG,AVERAGE,STRONG,STRONG,17.0,🟢 TOP TARGET,Dribbler,-0.0419630922802447,250000.0
Mbaye Ndiaye,Motor Lublin,POL 1,POL - Ekstraklasa,23,U23,,,1180,30.37,31.84,🟠 MEDIUM,1,0.92,1062.99,489.32,1552.31,2.02,4,🔼 HIGH,273.4,507.28,187.78,695.06,0.65,4,✅ YES,120.4,0.69,0.7,1.3,1.97,2,0.03,13.0,0.606,0.881,STRONG,4,1.4208389611834271,-0.0049613078845752,2.927209248978535,-1.0612297840113547,-0.4101636215309992,0.1220760638978692,0.4321832802583367,1.422972086663776,0.942,0.474,0.989,0.109,0.339,0.626,0.693,0.909,ELITE,BELOW,ELITE,WEAK,BELOW,AVERAGE,AVERAGE,ELITE,17.0,🟢 TOP TARGET,Tiefenläufer + Box,0.5716652107943522,
Miroslav Krehlik,Vysočina Jihlava,CZE 2,CZE - FNL,23,U23,,,1131,30.05,30.94,🟠 MEDIUM,1,0.6,993.36,405.43,1398.78,2.21,4,🔼 HIGH,203.8,479.94,176.57,656.51,0.75,4,✅ YES,93.0,0.6,0.64,1.24,1.82,4,-0.06,14.0,0.324,0.712,AVERAGE,3,0.1708187335365671,-0.3469895242436139,1.110994597976236,0.4120154287580188,0.9776071438718716,0.5108305954897788,0.2323261130712574,-0.47866218124005,0.57,0.332,0.858,0.702,0.84,0.797,0.621,0.274,AVERAGE,BELOW,STRONG,AVERAGE,STRONG,STRONG,AVERAGE,BELOW,17.0,🟢 TOP TARGET,Keins dominant,0.0686278677718536,
Igor Korczakowski,Pogoń Grod. Mazowiecki,POL 2,POL - I liga,28,24+,Left,184.0,598,29.67,30.26,🟠 MEDIUM,1,0.22,963.12,325.67,1288.78,2.28,4,🔼 HIGH,173.5,454.05,162.0,616.05,0.99,4,✅ YES,67.1,0.63,0.71,1.28,2.12,2,-0.03,13.0,0.582,0.862,STRONG,4,-1.23176287313939,0.2746883804600192,-0.5788012975396807,1.8284050419273503,3.001940893817547,0.1699349922722733,1.5498675578283156,-0.3583935787358058,0.036,0.628,0.354,0.964,0.996,0.655,0.94,0.323,WEAK,AVERAGE,BELOW,ELITE,ELITE,AVERAGE,ELITE,BELOW,17.0,🟢 TOP TARGET,Keins dominant,0.1632781024011127,75000.0
Sani Suleiman,Trenčín,SVK,SVK - Niké Liga,20,U21,,,721,30.61,31.7,🟡 FAST,2,1.16,720.42,398.46,1118.88,3.43,3,🔼 HIGH,-69.2,316.39,183.54,499.93,0.89,2,✅ YES,-70.5,0.6,0.6,1.14,1.91,4,-0.06,12.0,1.475,0.995,ELITE,5,0.6313378948134099,3.392741199827975,0.4873062421014492,1.2939035677971298,1.256370055557111,0.8355531646726408,1.349718464716652,2.5490880536347165,0.759,1.0,0.695,0.92,0.907,0.864,0.917,0.991,STRONG,ELITE,AVERAGE,ELITE,ELITE,STRONG,ELITE,ELITE,17.0,🟢 TOP TARGET,Läufer + Dribbler,1.0943287448652117,
Lisandro Semedo,Wieczysta Kraków,POL 2,POL - I liga,30,24+,Right,175.0,1714,30.0,32.04,🟠 MEDIUM,1,0.55,789.4,327.39,1116.78,2.3,3,🔼 HIGH,-0.2,411.56,126.81,538.37,0.99,4,✅ YES,24.6,0.63,0.68,1.24,1.81,4,-0.03,13.0,0.647,0.896,STRONG,4,0.4770553947879388,0.3675828374120667,1.404097060874074,-0.2354399630605326,1.1135217695722457,0.0356014003587892,1.1834107028955865,0.8297501669748045,0.706,0.661,0.902,0.423,0.871,0.579,0.898,0.8,AVERAGE,AVERAGE,ELITE,BELOW,STRONG,AVERAGE,STRONG,STRONG,17.0,🟢 TOP TARGET,Keins dominant,0.2018986152968703,500000.0
Balázs Manner,Nyíregyháza Spartacus,HUN,HUN - Nemzeti Bajnokság,21,U21,,,1047,29.77,30.64,🟠 MEDIUM,1,0.32,1068.41,442.11,1510.52,2.15,4,🔼 HIGH,278.8,535.61,219.4,755.01,0.69,4,✅ YES,148.7,0.63,0.64,1.18,1.92,4,-0.03,14.0,0.251,0.648,AVERAGE,3,-0.0052248476759915,0.7587056967544372,-0.3112392601489221,0.4880598123033725,-0.0100393422039265,0.9583284876050302,0.2835263456615218,-0.1508943419781712,0.481,0.8,0.494,0.735,0.506,0.887,0.644,0.434,BELOW,STRONG,BELOW,AVERAGE,AVERAGE,STRONG,AVERAGE,BELOW,17.0,🟢 TOP TARGET,Keins dominant,0.0344800958108067,
Mateusz Cholewiak,Puszcza Niepołomice,POL 2,POL - I liga,36,24+,Left,184.0,1597,30.52,32.16,🟡 FAST,2,1.07,858.1,377.19,1235.29,1.91,4,🔼 HIGH,68.5,468.67,190.04,658.7,0.92,4,✅ YES,81.8,0.66,0.63,1.21,1.85,4,0.0,16.0,-0.374,0.199,WEAK,1,-0.2281723535816347,-0.0172817706004691,-0.8754345007824393,-0.9868661452541966,-0.1578396645594121,-0.608422370136518,0.5450151917641733,-0.6642143705500902,0.379,0.468,0.116,0.122,0.445,0.225,0.73,0.211,BELOW,BELOW,WEAK,WEAK,BELOW,WEAK,AVERAGE,WEAK,17.0,🟡 WATCHLIST,Keins dominant,-0.6243904937063224,150000.0
Aleksandar Ćirković,Lechia Gdańsk,POL 1,POL - Ekstraklasa,25,24+,Right,180.0,1314,30.28,31.36,🟠 MEDIUM,1,0.83,825.44,355.59,1181.03,2.36,4,🔼 HIGH,35.8,412.37,146.88,559.25,0.54,4,✅ YES,25.5,0.63,0.66,1.23,1.87,4,-0.03,14.0,0.303,0.693,AVERAGE,3,0.2467806640897069,0.5722962288723504,0.7087864713095193,-0.3474700719881969,0.3268169749599351,-0.3599273217130719,1.148609072524243,0.1319467280041359,0.61,0.735,0.757,0.348,0.639,0.339,0.893,0.532,AVERAGE,AVERAGE,STRONG,BELOW,AVERAGE,BELOW,STRONG,AVERAGE,17.0,🟢 TOP TARGET,Keins dominant,0.2890993303128014,2700000.0
Marko Roginić,Žilina,SVK,SVK - Niké Liga,31,24+,Right,188.0,307,30.55,30.55,🟡 FAST,2,1.1,759.49,393.8,1153.29,1.85,3,🔼 HIGH,-30.1,399.71,150.31,550.02,0.74,4,✅ YES,12.8,0.74,0.89,1.31,2.21,1,0.08,13.5,0.142,0.572,AVERAGE,3,1.3607804454239858,-0.6629335321469699,1.3089061146152796,-0.3316787715527993,-0.3380644926738839,-0.8639798047680849,0.2045490694452024,0.4590002483565754,0.935,0.169,0.895,0.356,0.372,0.138,0.601,0.69,ELITE,WEAK,STRONG,BELOW,BELOW,WEAK,AVERAGE,AVERAGE,16.5,🔵 INTERESTING,Box-Threat,-0.1001442051698003,200000.0
Pawel Kruszelnicki,Stal Mielec,POL 2,POL - I liga,23,U23,,,1859,29.99,31.46,🟠 MEDIUM,1,0.54,842.15,352.0,1194.15,2.25,4,🔼 HIGH,52.5,438.12,128.69,566.8,0.67,4,✅ YES,51.2,0.61,0.73,1.19,1.82,3,-0.05,13.5,0.319,0.708,AVERAGE,3,0.6703070090690205,0.1947340305643256,0.55034511062928,-0.3988791545387729,-0.1705741248977462,-0.0214928546817119,0.1734516387016637,1.551747597006237,0.777,0.583,0.719,0.321,0.441,0.543,0.584,0.926,STRONG,AVERAGE,AVERAGE,BELOW,BELOW,AVERAGE,AVERAGE,ELITE,16.5,🔵 INTERESTING,Tiefenläufer,-0.0361338982862838,
Mikael Soisalo,Puskás FC,HUN,HUN - Nemzeti Bajnokság,28,24+,Right,181.0,476,29.69,30.38,🟠 MEDIUM,1,0.24,883.79,354.25,1238.03,1.46,4,🔼 HIGH,94.2,431.12,143.63,574.75,0.69,4,✅ YES,44.2,0.72,0.9,1.28,2.12,1,0.06,12.5,0.536,0.844,STRONG,4,-0.5848701150038454,0.0487311562199148,-0.570489121164493,0.5952096018829134,1.1604612109999606,0.5288303298267906,1.9273675483104136,1.1818596611549883,0.207,0.51,0.37,0.775,0.887,0.802,0.958,0.878,WEAK,AVERAGE,BELOW,STRONG,STRONG,STRONG,ELITE,STRONG,16.5,🔵 INTERESTING,Tiefenläufer,0.3120354339350354,500000.0
Kelechukwu Ibe-Torti,Chrobry Głogów,POL 2,POL - I liga,24,24+,Right,174.0,1171,29.77,31.14,🟠 MEDIUM,1,0.32,862.0,351.79,1213.79,2.37,4,🔼 HIGH,72.4,450.49,117.75,568.24,0.72,3,✅ YES,63.6,0.6,0.63,1.17,1.91,4,-0.06,12.5,0.375,0.762,STRONG,4,0.6100234707499788,0.8030608484328229,0.4061429145961825,0.2282965997407141,-0.4179132683953144,0.3342990233314934,0.1687463851369116,0.8642474367324596,0.751,0.811,0.681,0.612,0.327,0.721,0.579,0.806,STRONG,STRONG,AVERAGE,AVERAGE,BELOW,AVERAGE,AVERAGE,STRONG,16.5,🔵 INTERESTING,Keins dominant,0.0056098824299935,125000.0
Rayan Guibero,Trenčín,SVK,SVK - Niké Liga,22,U23,,,230,31.1,31.1,🔵 HIGH,3,1.65,785.81,461.64,1247.44,2.71,3,🔼 HIGH,-3.8,336.2,230.32,566.53,0.0,2,✅ YES,-50.7,0.65,0.67,1.19,2.43,3,-0.01,13.5,0.334,0.73,AVERAGE,3,0.0857523742614959,0.897091833267717,-0.7062797809810871,-0.269237246881627,-0.0713280527232764,-0.3349201437002584,1.3347704458302705,1.7359421452726491,0.541,0.842,0.229,0.388,0.475,0.359,0.915,0.955,AVERAGE,STRONG,WEAK,BELOW,BELOW,BELOW,ELITE,ELITE,16.5,🔵 INTERESTING,Tiefenläufer,0.1699180508483364,
Veljko Birmančević,Sparta Praha,CZE 1,CZE - First League,28,24+,Right,179.0,1280,29.97,30.88,🟠 MEDIUM,1,0.52,826.51,345.11,1171.62,3.13,4,🔼 HIGH,36.9,441.84,143.98,585.82,1.08,4,✅ YES,54.9,0.58,0.63,1.2,1.96,3,-0.08,13.5,0.085,0.521,AVERAGE,3,0.1652983530093834,-0.3968818687178945,0.5186503571522082,-0.2818249459574574,0.1408250177687371,0.7906883765410858,0.0321456241644525,-0.2850817363977764,0.568,0.312,0.706,0.383,0.584,0.851,0.505,0.363,AVERAGE,BELOW,AVERAGE,BELOW,AVERAGE,STRONG,AVERAGE,BELOW,16.5,🔵 INTERESTING,Keins dominant,-0.0719192284290187,
Matěj Radosta,Teplice,CZE 1,CZE - First League,25,24+,Right,178.0,836,30.82,31.72,🟡 FAST,2,1.37,941.59,492.81,1434.4,2.97,4,🔼 HIGH,152.0,381.69,150.01,531.7,0.61,3,✅ YES,-5.2,0.61,0.61,1.29,1.83,4,-0.05,14.5,-0.217,0.295,BELOW,2,-0.5665660383874411,-0.9240329753828516,0.0720636290956048,-0.4472979979246124,0.3440740057192702,-0.8100015495829642,0.4090166720399742,0.1832442998204767,0.221,0.094,0.566,0.303,0.652,0.158,0.682,0.554,WEAK,WEAK,AVERAGE,BELOW,AVERAGE,WEAK,AVERAGE,AVERAGE,16.5,🔵 INTERESTING,Keins dominant,-0.2575025757814708,275000.0
Simion Michez,Sigma Olomouc,CZE 1,CZE - First League,24,24+,Right,178.0,538,29.94,30.46,🟠 MEDIUM,1,0.49,975.1,398.96,1374.07,2.88,4,🔼 HIGH,185.5,488.74,170.33,659.07,1.32,4,✅ YES,101.8,0.63,0.67,1.33,1.92,3,-0.03,13.5,0.263,0.659,AVERAGE,3,-0.2178042611255974,1.9143348870696892,-1.1731973644048077,0.362793307580674,0.0579544649169501,0.8292027333448098,-0.2253977958327943,0.5528965428599898,0.385,0.976,0.045,0.679,0.539,0.858,0.397,0.73,BELOW,ELITE,WEAK,AVERAGE,AVERAGE,STRONG,BELOW,AVERAGE,16.5,🔵 INTERESTING,Dribbler,0.1731180512737319,900000.0
Asier Córdoba,Miedź Legnica,POL 2,POL - I liga,26,24+,Left,184.0,945,30.09,31.46,🟠 MEDIUM,1,0.64,1069.1,538.32,1607.42,2.51,4,🔼 HIGH,279.5,645.94,305.59,951.53,1.51,4,✅ YES,259.0,0.61,0.62,1.23,1.94,3,-0.05,13.5,0.325,0.716,AVERAGE,3,0.7949433222839786,0.022997888934719,1.2368093453043734,0.4047027006501157,-0.0688881333890412,1.0475764275673052,-0.6318515590085513,-0.2041449752248599,0.815,0.492,0.887,0.699,0.479,0.902,0.223,0.405,STRONG,BELOW,STRONG,AVERAGE,BELOW,ELITE,WEAK,BELOW,16.5,🔵 INTERESTING,Keins dominant,0.0031706750136378,250000.0
Mateusz Szczepaniak,Pogoń Grod. Mazowiecki,POL 2,POL - I liga,19,U21,Right,177.0,1057,30.99,32.2,🟡 FAST,2,1.54,785.13,377.6,1162.73,2.59,3,🔼 HIGH,-4.5,358.85,168.4,527.25,1.11,3,✅ YES,-28.1,0.56,0.61,1.17,1.79,4,-0.1,13.5,0.097,0.529,AVERAGE,3,1.0156207579590115,0.2350630327399562,0.3499414344327724,-0.3160795397966545,-0.4911582200142189,-0.0782541359018743,-0.2017189304379596,0.2606068031025145,0.869,0.604,0.668,0.37,0.292,0.514,0.405,0.592,STRONG,AVERAGE,AVERAGE,BELOW,BELOW,AVERAGE,BELOW,AVERAGE,16.5,🔵 INTERESTING,Box-Threat,-0.2659772402460577,
Emmanuel Ayaosi,Karviná,CZE 1,CZE - First League,22,U23,,,1223,29.88,31.54,🟠 MEDIUM,1,0.43,892.39,377.55,1269.94,2.64,4,🔼 HIGH,102.8,385.6,142.01,527.61,0.64,3,✅ YES,-1.3,0.6,0.61,1.07,1.86,4,-0.06,12.5,0.626,0.887,STRONG,4,0.3290167239705684,0.202913230666572,1.2275842845595577,0.3201422401529705,0.2201462276864315,1.5357229239561363,1.1289951030038887,0.0470202605230694,0.644,0.59,0.884,0.661,0.615,0.956,0.891,0.517,AVERAGE,AVERAGE,STRONG,AVERAGE,AVERAGE,ELITE,STRONG,AVERAGE,16.5,🔵 INTERESTING,Keins dominant,0.5425962252582012,
Imrana Aliyu,Prostějov,CZE 2,CZE - FNL,20,U21,,,113,30.83,30.83,🟡 FAST,2,1.38,1161.05,624.35,1785.39,1.08,3,🔼 HIGH,371.4,421.92,226.59,648.51,0.0,3,✅ YES,35.0,,,,2.23,0,,11.5,0.692,0.901,ELITE,5,3.99,-0.5740236776562093,3.881011008375492,-0.029401706273011,-0.6988785016382109,-0.5220947907522795,0.2572076136281057,-0.7717873833144914,0.999,0.212,0.998,0.505,0.209,0.26,0.633,0.167,ELITE,WEAK,ELITE,AVERAGE,WEAK,BELOW,AVERAGE,WEAK,16.5,🔵 INTERESTING,Box-Threat,0.7743255806769979,
Vénuste Baboula,AŠK Bravo,SVN,SVN - 1. SNL,28,24+,Right,175.0,1863,31.91,33.46,🔵 HIGH,3,2.46,669.2,394.36,1063.56,2.92,2,➡ MEDIUM,-120.4,261.27,95.26,356.54,0.7,1,❌ NO,-125.6,0.59,0.63,1.19,1.77,4,-0.07,11.5,1.285,0.989,ELITE,5,1.1087176195390405,0.366152573875091,1.579063432005797,1.359298229324478,1.62586046697499,-0.1707459446088221,2.428883798932229,1.985997871820912,0.887,0.657,0.924,0.929,0.944,0.474,0.985,0.971,STRONG,AVERAGE,ELITE,ELITE,ELITE,BELOW,ELITE,ELITE,16.5,🔵 INTERESTING,Tiefenläufer + Box,1.060587449623346,
Marcel Regula,Zagłębie Lubin,POL 1,POL - Ekstraklasa,20,U21,,180.0,1212,29.74,31.18,🟠 MEDIUM,1,0.29,843.01,334.28,1177.29,2.21,4,🔼 HIGH,53.4,402.61,149.5,552.11,1.04,4,✅ YES,15.7,0.67,0.69,1.28,1.93,3,0.01,13.5,0.166,0.586,AVERAGE,3,-0.0679973615006723,-0.4190488688883987,0.2377637159099689,0.3571867690456257,0.0576625444357837,-0.0141422250129323,0.4512345209338803,0.7257258706761383,0.448,0.301,0.621,0.677,0.537,0.555,0.702,0.78,BELOW,BELOW,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,STRONG,16.5,🔵 INTERESTING,Keins dominant,0.0890642574945852,
Jan Buryán,Táborsko,CZE 2,CZE - FNL,21,U21,Left,175.0,636,30.31,31.0,🟠 MEDIUM,1,0.86,1079.35,451.78,1531.13,2.64,4,🔼 HIGH,289.7,524.15,239.33,763.48,1.78,4,✅ YES,137.2,0.68,0.69,1.29,1.83,3,0.02,13.5,0.132,0.561,AVERAGE,3,1.462166138837407,-0.2395737229794433,1.520268969675306,-0.8845686595553501,-0.6302078780567393,-0.3171709404302631,0.3359837588809934,-0.1879990700459979,0.951,0.385,0.913,0.145,0.229,0.37,0.659,0.417,ELITE,BELOW,ELITE,WEAK,WEAK,BELOW,AVERAGE,BELOW,16.5,🔵 INTERESTING,Box-Threat,-0.1349931459034256,300000.0
Adonija Ouanda,Slovácko,CZE 1,CZE - First League,21,U21,,,157,30.97,30.97,🟡 FAST,2,1.52,785.45,368.0,1153.45,2.91,3,🔼 HIGH,-4.1,357.95,200.24,558.19,0.73,3,✅ YES,-29.0,0.61,,1.45,2.45,1,-0.05,12.0,0.489,0.816,STRONG,4,2.044891053060374,1.052208719211503,1.376844372185207,-0.2565457593360514,-0.8141165051490362,-0.0141497200171847,0.0791437309146204,0.4419299031668058,0.982,0.869,0.9,0.397,0.171,0.554,0.525,0.684,ELITE,STRONG,ELITE,BELOW,WEAK,AVERAGE,AVERAGE,AVERAGE,16.0,🔵 INTERESTING,Dribbler + Box,0.4162269658342739,
